Date,Time,Sensor_id,Sensor_data,Remarks
29-02-2008,12:25:12 AM,I07,ABSENT,
29-02-2008,12:25:14 AM,M17,OFF,
29-02-2008,12:25:16 AM,M17,ON,
29-02-2008,12:25:22 AM,M17,OFF,
29-02-2008,12:25:22 AM,AD1-B,0.0338286,
29-02-2008,12:25:25 AM,AD1-B,0.168674,
29-02-2008,12:25:26 AM,M17,ON,
29-02-2008,12:25:30 AM,M17,OFF,
29-02-2008,12:25:31 AM,AD1-A,2.81793,
29-02-2008,12:25:34 AM,AD1-A,2.92004,
29-02-2008,12:25:34 AM,AD1-B,0.0847279,
29-02-2008,12:25:37 AM,AD1-A,3.02341,
29-02-2008,12:25:40 AM,AD1-A,3.10317,
29-02-2008,12:25:44 AM,M17,ON,
29-02-2008,12:25:45 AM,M17,OFF,
29-02-2008,12:25:46 AM,AD1-A,3.15872,
29-02-2008,12:25:58 AM,AD1-A,3.24724,
29-02-2008,12:26:06 AM,M17,ON,
29-02-2008,12:26:08 AM,M17,OFF,
29-02-2008,12:26:18 AM,M17,ON,
29-02-2008,12:26:20 AM,M17,OFF,
29-02-2008,12:26:23 AM,M17,ON,
29-02-2008,12:26:25 AM,M17,OFF,
29-02-2008,12:26:25 AM,M17,ON,
29-02-2008,12:26:27 AM,M17,OFF,
29-02-2008,12:26:35 AM,M17,ON,
29-02-2008,12:26:38 AM,M17,OFF,
29-02-2008,12:27:05 AM,M17,ON,
29-02-2008,12:27:12 AM,M17,OFF,
29-02-2008,12:28:10 AM,AD1-A,3.3145,
29-02-2008,12:28:13 AM,AD1-A,3.19044,
29-02-2008,12:28:16 AM,AD1-A,3.10059,
29-02-2008,12:28:19 AM,AD1-A,3.02153,
29-02-2008,12:28:26 AM,AD1-A,2.97114,
29-02-2008,12:28:38 AM,AD1-A,2.89801,
29-02-2008,12:29:07 AM,AD1-A,2.98801,
29-02-2008,12:29:32 AM,M17,ON,
29-02-2008,12:29:37 AM,M17,OFF,
29-02-2008,12:30:00 AM,M17,ON,
29-02-2008,12:30:00 AM,M17,OFF,
29-02-2008,12:30:05 AM,M17,ON,
29-02-2008,12:30:07 AM,M17,OFF,
29-02-2008,12:30:07 AM,M17,ON,
29-02-2008,12:30:10 AM,M17,OFF,
29-02-2008,12:30:22 AM,D01,OPEN,
29-02-2008,12:30:23 AM,I04,ABSENT,
29-02-2008,12:30:24 AM,D01,CLOSE,
29-02-2008,12:30:25 AM,M17,ON,
29-02-2008,12:30:31 AM,M17,OFF,
29-02-2008,12:30:37 AM,M17,ON,
29-02-2008,12:30:37 AM,AD1-A,3.04794,
29-02-2008,12:30:39 AM,M17,OFF,
29-02-2008,12:30:41 AM,M17,ON,
29-02-2008,12:30:43 AM,M17,OFF,
29-02-2008,12:30:43 AM,M17,ON,
29-02-2008,12:30:44 AM,M18,ON,
29-02-2008,12:30:44 AM,AD1-A,2.99598,
29-02-2008,12:30:49 AM,AD1-A,2.91864,
29-02-2008,12:30:50 AM,M18,OFF,Cook end
29-02-2008,12:31:03 AM,D01,OPEN,Eat begin
29-02-2008,12:31:05 AM,I03,ABSENT,
29-02-2008,12:31:06 AM,M17,ON,
29-02-2008,12:31:06 AM,I06,ABSENT,
29-02-2008,12:31:10 AM,D01,CLOSE,
29-02-2008,12:31:12 AM,M17,OFF,
29-02-2008,12:31:14 AM,AD1-A,2.86575,
29-02-2008,12:31:14 AM,AD1-B,0.0331646,
29-02-2008,12:31:14 AM,AD1-C,0.0384381,
29-02-2008,12:31:16 AM,M17,ON,
29-02-2008,12:31:17 AM,AD1-B,0.209652,
29-02-2008,12:31:17 AM,AD1-C,0.149534,
29-02-2008,12:31:17 AM,M17,OFF,
29-02-2008,12:31:18 AM,M17,ON,
29-02-2008,12:31:19 AM,M16,ON,
29-02-2008,12:31:20 AM,M15,ON,
29-02-2008,12:31:21 AM,M14,ON,
29-02-2008,12:31:22 AM,M17,OFF,
29-02-2008,12:31:24 AM,M16,ON,
29-02-2008,12:31:26 AM,M17,ON,
29-02-2008,12:31:26 AM,M14,OFF,
29-02-2008,12:31:27 AM,M15,OFF,
29-02-2008,12:31:28 AM,M16,OFF,
29-02-2008,12:31:33 AM,M16,ON,
29-02-2008,12:31:33 AM,M15,ON,
29-02-2008,12:31:34 AM,M14,ON,
29-02-2008,12:31:35 AM,M16,OFF,
29-02-2008,12:31:36 AM,M17,OFF,
29-02-2008,12:31:37 AM,M13,ON,
29-02-2008,12:31:37 AM,M15,OFF,
29-02-2008,12:31:41 AM,M13,OFF,
29-02-2008,12:31:41 AM,M14,OFF,
29-02-2008,12:32:06 AM,M14,ON,
29-02-2008,12:32:11 AM,M14,OFF,
29-02-2008,12:32:11 AM,M14,ON,
29-02-2008,12:32:15 AM,M14,OFF,
29-02-2008,12:32:15 AM,M14,ON,
29-02-2008,12:32:18 AM,M14,OFF,
29-02-2008,12:32:20 AM,M14,ON,
29-02-2008,12:32:21 AM,M14,OFF,
29-02-2008,12:32:24 AM,M14,ON,
29-02-2008,12:32:28 AM,M14,OFF,
29-02-2008,12:32:28 AM,M14,ON,
29-02-2008,12:32:33 AM,M14,OFF,
29-02-2008,12:32:34 AM,M14,ON,
29-02-2008,12:32:36 AM,M14,OFF,Eat end
29-02-2008,12:33:06 AM,M14,ON,Clean begin
29-02-2008,12:33:08 AM,M15,ON,
29-02-2008,12:33:08 AM,M16,ON,
29-02-2008,12:33:09 AM,M13,OFF,
29-02-2008,12:33:10 AM,M17,ON,
29-02-2008,12:33:11 AM,M14,OFF,
29-02-2008,12:33:12 AM,M14,ON,
29-02-2008,12:33:14 AM,M17,OFF,
29-02-2008,12:33:15 AM,M17,ON,
29-02-2008,12:33:16 AM,M15,OFF,
29-02-2008,12:33:17 AM,M14,OFF,
29-02-2008,12:33:17 AM,M16,OFF,
29-02-2008,12:33:18 AM,D01,OPEN,
29-02-2008,12:33:21 AM,I06,PRESENT,
29-02-2008,12:33:23 AM,I03,PRESENT,
29-02-2008,12:33:23 AM,M17,OFF,
29-02-2008,12:33:24 AM,I01,PRESENT,
29-02-2008,12:33:27 AM,D01,CLOSE,
29-02-2008,12:33:27 AM,M17,ON,
29-02-2008,12:33:31 AM,M17,OFF,
29-02-2008,12:33:32 AM,AD1-B,0.0549618,
29-02-2008,12:33:34 AM,AD1-B,0.242621,
29-02-2008,12:33:40 AM,AD1-B,0.18219,
29-02-2008,12:33:46 AM,AD1-B,0.243324,
29-02-2008,12:33:49 AM,AD1-B,0.187073,
29-02-2008,12:33:55 AM,AD1-B,0.422897,
29-02-2008,12:34:04 AM,M17,ON,
29-02-2008,12:34:05 AM,M17,OFF,
29-02-2008,12:34:07 AM,M17,ON,
29-02-2008,12:34:09 AM,M17,OFF,
29-02-2008,12:34:27 AM,M17,ON,
29-02-2008,12:34:29 AM,M17,OFF,
29-02-2008,12:34:44 AM,AD1-B,0.504773,
29-02-2008,12:34:45 AM,M17,ON,
29-02-2008,12:34:47 AM,M17,OFF,
29-02-2008,12:34:49 AM,AD1-B,0.452585,
29-02-2008,12:34:51 AM,M17,ON,
29-02-2008,12:34:53 AM,M17,OFF,
29-02-2008,12:35:09 AM,M18,ON,
29-02-2008,12:35:10 AM,M17,ON,
29-02-2008,12:35:11 AM,M18,OFF,
29-02-2008,12:35:11 AM,AD1-B,0.507937,
29-02-2008,12:35:12 AM,M17,OFF,
29-02-2008,12:35:13 AM,AD1-B,0.0971499,
29-02-2008,12:35:26 AM,M17,ON,
29-02-2008,12:35:30 AM,M17,OFF,
29-02-2008,12:35:35 AM,M17,ON,
29-02-2008,12:35:35 AM,M18,ON,
29-02-2008,12:35:36 AM,M17,OFF,
29-02-2008,12:35:36 AM,M17,ON,
29-02-2008,12:35:37 AM,M18,OFF,
29-02-2008,12:35:42 AM,M17,OFF,
29-02-2008,12:35:43 AM,M17,ON,
29-02-2008,12:35:45 AM,M18,ON,Clean end
03-03-2008,12:13:53 AM,M23,ON,Phone_Call begin
03-03-2008,12:13:54 AM,M01,ON,
03-03-2008,12:13:55 AM,M07,ON,
03-03-2008,12:13:55 AM,M08,ON,
03-03-2008,12:13:56 AM,M09,ON,
03-03-2008,12:13:57 AM,M14,ON,
03-03-2008,12:13:58 AM,M07,OFF,
03-03-2008,12:13:58 AM,M01,OFF,
03-03-2008,12:13:58 AM,M08,OFF,
03-03-2008,12:13:59 AM,M23,OFF,
03-03-2008,12:13:59 AM,M13,ON,
03-03-2008,12:13:59 AM,M09,OFF,
03-03-2008,12:14:01 AM,M14,OFF,
03-03-2008,12:14:05 AM,I08,ABSENT,
03-03-2008,12:14:09 AM,M13,OFF,
03-03-2008,12:14:10 AM,M13,ON,
03-03-2008,12:14:12 AM,M13,OFF,
03-03-2008,12:14:14 AM,M13,ON,
03-03-2008,12:14:15 AM,M13,OFF,
03-03-2008,12:14:15 AM,M13,ON,
03-03-2008,12:14:16 AM,M13,OFF,
03-03-2008,12:14:19 AM,M13,ON,
03-03-2008,12:14:21 AM,M13,OFF,
03-03-2008,12:14:22 AM,M13,ON,
03-03-2008,12:14:25 AM,M13,OFF,
03-03-2008,12:14:33 AM,M13,ON,
03-03-2008,12:14:36 AM,M13,OFF,
03-03-2008,12:14:36 AM,M13,ON,
03-03-2008,12:14:41 AM,M13,OFF,
03-03-2008,12:14:42 AM,M13,ON,
03-03-2008,12:14:43 AM,M13,OFF,
03-03-2008,12:14:46 AM,M13,ON,
03-03-2008,12:14:55 AM,M13,OFF,
03-03-2008,12:14:55 AM,M13,ON,
03-03-2008,12:14:56 AM,M13,OFF,
03-03-2008,12:14:57 AM,M13,ON,
03-03-2008,02:15:00 PM,asterisk,START,
03-03-2008,12:15:00 AM,M13,OFF,
03-03-2008,12:15:04 AM,M13,ON,
03-03-2008,12:15:09 AM,M13,OFF,
03-03-2008,12:15:19 AM,M13,ON,
03-03-2008,12:15:20 AM,M13,OFF,
03-03-2008,12:15:45 AM,M13,ON,
03-03-2008,02:15:47 PM,asterisk,END,
03-03-2008,12:15:53 AM,I08,PRESENT,
03-03-2008,12:15:57 AM,M13,OFF,
03-03-2008,12:15:58 AM,M13,ON,Phone_Call end
03-03-2008,12:16:11 AM,M13,ON,Wash_hands begin
03-03-2008,12:16:11 AM,M15,ON,
03-03-2008,12:16:11 AM,M16,ON,
03-03-2008,12:16:12 AM,M17,ON,
03-03-2008,12:16:13 AM,M13,OFF,
03-03-2008,12:16:14 AM,M14,OFF,
03-03-2008,12:16:15 AM,M16,OFF,
03-03-2008,12:16:15 AM,M15,OFF,
03-03-2008,12:16:17 AM,AD1-B,0.0363287,
03-03-2008,12:16:18 AM,M17,OFF,
03-03-2008,12:16:20 AM,AD1-B,0.158713,
03-03-2008,12:16:30 AM,AD1-B,0.222425,
03-03-2008,12:16:31 AM,M17,ON,
03-03-2008,12:16:32 AM,AD1-B,0.157932,
03-03-2008,12:16:35 AM,M17,OFF,
03-03-2008,12:16:36 AM,M17,ON,
03-03-2008,12:16:43 AM,M18,ON,Wash_hands end
03-03-2008,12:16:48 AM,D01,OPEN,Cook begin
03-03-2008,12:16:49 AM,M18,OFF,
03-03-2008,12:16:53 AM,I02,ABSENT,
03-03-2008,12:16:55 AM,M17,OFF,
03-03-2008,12:16:55 AM,M17,ON,
03-03-2008,12:16:57 AM,I01,ABSENT,
03-03-2008,12:16:58 AM,M17,OFF,
03-03-2008,02:17:04 PM,E01,START_INSTRUCT,
03-03-2008,12:17:04 AM,I02,PRESENT,
03-03-2008,12:17:04 AM,I02,ABSENT,
03-03-2008,12:17:05 AM,I01,PRESENT,
03-03-2008,12:17:06 AM,I02,PRESENT,
03-03-2008,12:17:08 AM,M17,ON,
03-03-2008,12:17:08 AM,D01,CLOSE,
03-03-2008,12:17:12 AM,M17,OFF,
03-03-2008,12:17:14 AM,M17,ON,
03-03-2008,12:17:15 AM,M17,OFF,
03-03-2008,02:17:23 PM,E01,STOP_INSTRUCT,
03-03-2008,12:17:24 AM,D01,OPEN,
03-03-2008,12:17:25 AM,M17,ON,
03-03-2008,12:17:27 AM,I02,ABSENT,
03-03-2008,12:17:29 AM,M17,OFF,
03-03-2008,12:17:29 AM,I01,ABSENT,
03-03-2008,12:17:30 AM,I03,ABSENT,
03-03-2008,12:17:31 AM,M17,ON,
03-03-2008,12:17:33 AM,M17,OFF,
03-03-2008,12:17:34 AM,I05,ABSENT,
03-03-2008,12:17:36 AM,M17,ON,
03-03-2008,12:17:41 AM,AD1-B,0.0522274,
03-03-2008,12:17:42 AM,M17,OFF,
03-03-2008,12:17:45 AM,AD1-B,0.209495,
03-03-2008,12:17:47 AM,M17,ON,
03-03-2008,12:17:47 AM,AD1-B,0.327036,
03-03-2008,12:17:49 AM,I07,ABSENT,
03-03-2008,12:17:51 AM,M17,OFF,
03-03-2008,12:17:54 AM,M17,ON,
03-03-2008,12:17:56 AM,AD1-A,2.81801,
03-03-2008,12:17:57 AM,M17,OFF,
03-03-2008,12:17:59 AM,AD1-A,2.98215,
03-03-2008,12:18:02 AM,AD1-A,3.07372,
03-03-2008,12:18:02 AM,M17,ON,
03-03-2008,12:18:03 AM,D01,CLOSE,
03-03-2008,12:18:04 AM,M17,OFF,
03-03-2008,12:18:05 AM,AD1-A,3.13067,
03-03-2008,12:18:06 AM,D01,OPEN,
03-03-2008,12:18:12 AM,AD1-A,3.18317,
03-03-2008,12:18:12 AM,I04,ABSENT,
03-03-2008,12:18:16 AM,M17,ON,
03-03-2008,12:18:18 AM,D01,CLOSE,
03-03-2008,12:18:18 AM,M17,OFF,
03-03-2008,12:18:20 AM,M17,ON,
03-03-2008,12:18:22 AM,M17,OFF,
03-03-2008,12:18:30 AM,AD1-A,3.25591,
03-03-2008,12:18:31 AM,M17,ON,
03-03-2008,12:18:34 AM,M17,OFF,
03-03-2008,12:18:36 AM,M17,ON,
03-03-2008,12:18:37 AM,M17,OFF,
03-03-2008,12:18:43 AM,M17,ON,
03-03-2008,12:18:45 AM,M17,OFF,
03-03-2008,12:18:56 AM,M17,ON,
03-03-2008,12:18:57 AM,D01,OPEN,
03-03-2008,12:18:58 AM,M17,OFF,
03-03-2008,12:18:59 AM,D01,CLOSE,
03-03-2008,12:19:27 AM,M17,ON,
03-03-2008,12:19:31 AM,M17,OFF,
03-03-2008,12:19:38 AM,M17,ON,
03-03-2008,12:19:43 AM,M17,OFF,
03-03-2008,12:19:43 AM,M17,ON,
03-03-2008,12:19:45 AM,M17,OFF,
03-03-2008,12:20:41 AM,M17,ON,
03-03-2008,12:20:45 AM,M17,OFF,
03-03-2008,12:20:56 AM,AD1-A,3.31294,
03-03-2008,12:21:00 AM,AD1-A,3.1613,
03-03-2008,12:21:02 AM,AD1-A,3.07528,
03-03-2008,12:21:09 AM,AD1-A,3.00426,
03-03-2008,12:21:11 AM,AD1-A,2.92364,
03-03-2008,12:21:20 AM,AD1-A,2.97606,
03-03-2008,12:21:23 AM,AD1-A,3.03036,
03-03-2008,12:21:29 AM,AD1-A,2.97536,
03-03-2008,12:21:40 AM,M17,ON,
03-03-2008,12:21:44 AM,M17,OFF,
03-03-2008,12:21:46 AM,M17,ON,
03-03-2008,12:21:47 AM,M17,OFF,
03-03-2008,12:21:53 AM,M17,ON,
03-03-2008,12:21:57 AM,M17,OFF,
03-03-2008,12:22:23 AM,AD1-A,3.03356,
03-03-2008,12:22:30 AM,AD1-A,2.95223,
03-03-2008,12:22:36 AM,M17,ON,
03-03-2008,12:22:39 AM,M17,OFF,
03-03-2008,12:22:42 AM,M17,ON,
03-03-2008,12:22:42 AM,AD1-A,2.88004,
03-03-2008,12:22:42 AM,M17,OFF,Cook end
03-03-2008,12:23:50 AM,M17,ON,Eat begin
03-03-2008,12:23:53 AM,M17,OFF,
03-03-2008,12:24:11 AM,M17,ON,
03-03-2008,12:24:14 AM,AD1-C,0.0330083,
03-03-2008,12:24:17 AM,AD1-B,0.0614072,
03-03-2008,12:24:18 AM,M17,OFF,
03-03-2008,12:24:19 AM,M17,ON,
03-03-2008,12:24:20 AM,AD1-B,0.116096,
03-03-2008,12:24:20 AM,AD1-C,0.243207,
03-03-2008,12:24:21 AM,D01,OPEN,
03-03-2008,12:24:23 AM,I06,ABSENT,
03-03-2008,12:24:24 AM,D01,CLOSE,
03-03-2008,12:24:30 AM,M17,OFF,
03-03-2008,12:24:30 AM,M17,ON,
03-03-2008,12:24:33 AM,M16,ON,
03-03-2008,12:24:33 AM,M15,ON,
03-03-2008,12:24:34 AM,M14,ON,
03-03-2008,12:24:35 AM,M13,ON,
03-03-2008,12:24:35 AM,M17,OFF,
03-03-2008,12:24:37 AM,M16,OFF,
03-03-2008,12:24:37 AM,M15,OFF,
03-03-2008,12:24:39 AM,M14,OFF,
03-03-2008,12:24:50 AM,M13,OFF,
03-03-2008,12:25:00 AM,M13,ON,
03-03-2008,12:25:03 AM,M13,OFF,
03-03-2008,12:25:05 AM,M13,ON,
03-03-2008,12:25:12 AM,M13,OFF,
03-03-2008,12:25:15 AM,M13,ON,
03-03-2008,12:25:17 AM,M13,OFF,Eat end
03-03-2008,12:25:58 AM,M14,ON,Clean begin
03-03-2008,12:26:00 AM,M15,ON,
03-03-2008,12:26:00 AM,M16,ON,
03-03-2008,12:26:01 AM,M17,ON,
03-03-2008,12:26:03 AM,M13,OFF,
03-03-2008,12:26:03 AM,M14,OFF,
03-03-2008,12:26:03 AM,M15,OFF,
03-03-2008,12:26:04 AM,M16,OFF,
03-03-2008,12:26:11 AM,D01,OPEN,
03-03-2008,12:26:12 AM,I06,PRESENT,
03-03-2008,12:26:16 AM,M17,OFF,
03-03-2008,12:26:16 AM,M17,ON,
03-03-2008,12:26:17 AM,M18,ON,
03-03-2008,12:26:21 AM,D01,CLOSE,
03-03-2008,12:26:24 AM,M18,OFF,
03-03-2008,12:26:26 AM,M17,OFF,
03-03-2008,12:26:29 AM,AD1-B,0.0432819,
03-03-2008,12:26:32 AM,AD1-B,0.426061,
03-03-2008,12:26:44 AM,AD1-B,0.478015,
03-03-2008,12:26:57 AM,M17,ON,
03-03-2008,12:26:57 AM,AD1-B,0.54411,
03-03-2008,12:26:58 AM,D01,OPEN,
03-03-2008,12:27:00 AM,I02,PRESENT,
03-03-2008,12:27:00 AM,AD1-B,0.361334,
03-03-2008,12:27:02 AM,I01,PRESENT,
03-03-2008,12:27:03 AM,M17,OFF,
03-03-2008,12:27:04 AM,D01,CLOSE,
03-03-2008,12:27:07 AM,M17,ON,
03-03-2008,12:27:12 AM,M17,OFF,
03-03-2008,12:27:16 AM,M17,ON,
03-03-2008,12:27:24 AM,M17,OFF,
03-03-2008,12:27:35 AM,AD1-B,0.049532,
03-03-2008,12:27:38 AM,AD1-B,0.431022,
03-03-2008,12:27:42 AM,AD1-B,0.501726,
03-03-2008,12:27:44 AM,AD1-B,0.102775,
03-03-2008,12:27:46 AM,M17,ON,
03-03-2008,12:27:51 AM,M17,OFF,
03-03-2008,12:27:54 AM,AD1-B,0.0506258,
03-03-2008,12:27:56 AM,AD1-B,0.374889,
03-03-2008,12:28:02 AM,AD1-C,0.0586337,
03-03-2008,12:28:14 AM,AD1-B,0.435241,
03-03-2008,12:28:14 AM,AD1-C,0.121447,
03-03-2008,12:28:17 AM,AD1-B,0.123439,
03-03-2008,12:28:39 AM,AD1-B,0.0358209,
03-03-2008,12:28:39 AM,AD1-C,0.037774,
03-03-2008,12:28:45 AM,AD1-B,0.341333,
03-03-2008,12:28:45 AM,AD1-C,0.150627,
03-03-2008,12:28:47 AM,AD1-B,0.166799,
03-03-2008,12:28:59 AM,AD1-B,0.034688,
03-03-2008,12:29:01 AM,M18,ON,
03-03-2008,12:29:03 AM,AD1-B,0.277934,
03-03-2008,12:29:06 AM,M18,OFF,
03-03-2008,12:29:14 AM,AD1-B,0.068712,
03-03-2008,12:29:14 AM,AD1-C,0.0460554,
03-03-2008,12:29:17 AM,AD1-C,0.126096,
03-03-2008,12:29:20 AM,AD1-B,0.228168,
03-03-2008,12:29:23 AM,M17,ON,
03-03-2008,12:29:25 AM,M17,OFF,
03-03-2008,12:29:41 AM,AD1-B,0.0363287,
03-03-2008,12:29:41 AM,AD1-C,0.0383209,
03-03-2008,12:29:47 AM,M18,ON,
03-03-2008,12:29:47 AM,AD1-B,0.3077,
03-03-2008,12:29:47 AM,AD1-C,0.23891,
03-03-2008,12:29:51 AM,M18,OFF,
03-03-2008,12:30:00 AM,AD1-B,0.056329,
03-03-2008,12:30:00 AM,M18,ON,
03-03-2008,12:30:02 AM,AD1-B,0.151916,
03-03-2008,12:30:03 AM,M18,OFF,
03-03-2008,12:30:11 AM,AD1-B,0.037149,
03-03-2008,12:30:14 AM,AD1-B,0.316177,
03-03-2008,12:30:35 AM,AD1-B,0.0774231,
03-03-2008,12:30:38 AM,AD1-B,0.341177,
03-03-2008,12:30:42 AM,AD1-B,0.425983,
03-03-2008,12:30:44 AM,AD1-B,0.492937,
03-03-2008,12:30:47 AM,AD1-B,0.389889,
03-03-2008,12:30:54 AM,M18,ON,
03-03-2008,12:30:55 AM,M18,OFF,
03-03-2008,12:31:05 AM,AD1-B,0.0554305,
03-03-2008,12:31:05 AM,AD1-C,0.0430475,
03-03-2008,12:31:20 AM,AD1-B,0.369693,
03-03-2008,12:31:20 AM,AD1-C,0.209964,
03-03-2008,12:31:22 AM,M17,ON,
03-03-2008,12:31:27 AM,M18,ON,
03-03-2008,12:31:33 AM,M15,ON,
03-03-2008,12:31:33 AM,M16,ON,
03-03-2008,12:31:34 AM,M14,ON,
03-03-2008,12:31:35 AM,M17,OFF,
03-03-2008,12:31:36 AM,M13,ON,
03-03-2008,12:31:36 AM,M18,OFF,
03-03-2008,12:31:37 AM,M16,OFF,Clean end
04-03-2008,12:52:43 AM,M23,ON,Phone_Call begin
04-03-2008,12:52:43 AM,M01,ON,
04-03-2008,12:52:44 AM,M07,ON,
04-03-2008,10:52:44 AM,E01,STOP_INSTRUCT,
04-03-2008,12:52:45 AM,M08,ON,
04-03-2008,12:52:45 AM,M09,ON,
04-03-2008,12:52:46 AM,M14,ON,
04-03-2008,12:52:47 AM,M01,OFF,
04-03-2008,12:52:47 AM,M23,OFF,
04-03-2008,12:52:47 AM,M07,OFF,
04-03-2008,12:52:48 AM,M08,OFF,
04-03-2008,12:52:48 AM,M13,ON,
04-03-2008,12:52:48 AM,M09,OFF,
04-03-2008,12:52:49 AM,I08,ABSENT,
04-03-2008,12:52:49 AM,I08,PRESENT,
04-03-2008,12:52:51 AM,M14,OFF,
04-03-2008,12:52:51 AM,I08,ABSENT,
04-03-2008,12:52:57 AM,M13,OFF,
04-03-2008,12:53:05 AM,M13,ON,
04-03-2008,12:53:10 AM,M13,OFF,
04-03-2008,12:53:11 AM,M13,ON,
04-03-2008,12:53:16 AM,M13,OFF,
04-03-2008,12:53:17 AM,M13,ON,
04-03-2008,12:53:18 AM,M13,OFF,
04-03-2008,12:53:19 AM,M13,ON,
04-03-2008,12:53:20 AM,M13,OFF,
04-03-2008,12:53:24 AM,M13,ON,
04-03-2008,12:53:25 AM,M13,OFF,
04-03-2008,12:53:26 AM,M13,ON,
04-03-2008,12:53:28 AM,M13,OFF,
04-03-2008,12:53:31 AM,M13,ON,
04-03-2008,12:53:34 AM,M13,OFF,
04-03-2008,12:53:35 AM,M13,ON,
04-03-2008,12:53:36 AM,M13,OFF,
04-03-2008,12:53:36 AM,M13,ON,
04-03-2008,12:53:45 AM,M13,OFF,
04-03-2008,12:53:46 AM,M13,ON,
04-03-2008,12:53:48 AM,M13,OFF,
04-03-2008,12:53:49 AM,M13,ON,
04-03-2008,12:53:52 AM,M13,OFF,
04-03-2008,12:53:53 AM,M13,ON,
04-03-2008,12:53:55 AM,M13,ON,
04-03-2008,12:53:58 AM,M13,OFF,
04-03-2008,10:54:02 AM,asterisk,START,
04-03-2008,12:54:04 AM,M13,ON,
04-03-2008,12:54:13 AM,M13,OFF,
04-03-2008,12:54:14 AM,M13,ON,
04-03-2008,12:54:15 AM,M13,OFF,
04-03-2008,12:54:18 AM,M13,ON,
04-03-2008,12:54:18 AM,M13,OFF,
04-03-2008,12:54:19 AM,M13,ON,
04-03-2008,12:54:21 AM,M13,OFF,
04-03-2008,12:54:24 AM,M13,ON,
04-03-2008,12:54:26 AM,M13,OFF,
04-03-2008,12:54:29 AM,M13,ON,
04-03-2008,12:54:31 AM,M13,OFF,
04-03-2008,10:54:33 AM,asterisk,END,
04-03-2008,12:54:34 AM,M13,ON,
04-03-2008,12:54:37 AM,M13,ON,
04-03-2008,12:54:42 AM,M13,OFF,
04-03-2008,12:54:46 AM,M13,ON,
04-03-2008,12:54:55 AM,M13,OFF,
04-03-2008,12:54:57 AM,M13,ON,
04-03-2008,10:55:04 AM,asterisk,START,
04-03-2008,12:55:12 AM,M13,OFF,
04-03-2008,12:55:15 AM,M13,ON,
04-03-2008,12:55:16 AM,M13,OFF,
04-03-2008,12:55:22 AM,M13,ON,
04-03-2008,12:55:24 AM,M13,OFF,
04-03-2008,12:55:27 AM,M13,ON,
04-03-2008,10:55:28 AM,asterisk,END,
04-03-2008,12:55:32 AM,M13,OFF,
04-03-2008,12:55:35 AM,M13,ON,
04-03-2008,12:55:37 AM,M13,OFF,
04-03-2008,12:55:37 AM,M13,ON,Phone_Call end
04-03-2008,12:56:08 AM,M14,ON,Wash_hands begin
04-03-2008,12:56:09 AM,M15,ON,
04-03-2008,12:56:10 AM,M16,ON,
04-03-2008,12:56:11 AM,M13,OFF,
04-03-2008,12:56:12 AM,M17,ON,
04-03-2008,12:56:12 AM,M14,OFF,
04-03-2008,12:56:12 AM,M15,OFF,
04-03-2008,12:56:13 AM,M16,OFF,
04-03-2008,12:56:15 AM,M17,OFF,
04-03-2008,12:56:23 AM,AD1-B,0.0764855,
04-03-2008,12:56:32 AM,M17,ON,
04-03-2008,12:56:33 AM,M17,OFF,
04-03-2008,12:56:34 AM,M17,ON,
04-03-2008,12:56:37 AM,M17,OFF,
04-03-2008,12:56:48 AM,AD1-B,0.220667,
04-03-2008,12:56:48 AM,M17,ON,
04-03-2008,12:56:50 AM,AD1-B,0.111955,
04-03-2008,12:56:51 AM,M17,OFF,
04-03-2008,12:57:10 AM,M17,ON,
04-03-2008,12:57:12 AM,M17,OFF,Wash_hands end
04-03-2008,12:57:54 AM,M17,ON,Cook begin
04-03-2008,12:58:00 AM,D01,OPEN,
04-03-2008,12:58:04 AM,M17,OFF,
04-03-2008,12:58:04 AM,I07,ABSENT,
04-03-2008,12:58:05 AM,M17,ON,
04-03-2008,12:58:07 AM,I02,ABSENT,
04-03-2008,12:58:10 AM,M17,OFF,
04-03-2008,12:58:10 AM,I05,ABSENT,
04-03-2008,12:58:10 AM,M17,ON,
04-03-2008,12:58:15 AM,M17,OFF,
04-03-2008,12:58:18 AM,M17,ON,
04-03-2008,12:58:20 AM,M17,OFF,
04-03-2008,12:58:20 AM,AD1-C,0.0369537,
04-03-2008,12:58:23 AM,AD1-C,0.138479,
04-03-2008,12:58:23 AM,AD1-B,0.0375787,
04-03-2008,12:58:29 AM,M17,ON,
04-03-2008,12:58:29 AM,AD1-B,0.196097,
04-03-2008,12:58:32 AM,D01,CLOSE,
04-03-2008,12:58:34 AM,M17,OFF,
04-03-2008,12:58:38 AM,M17,ON,
04-03-2008,12:58:39 AM,M17,OFF,
04-03-2008,12:58:47 AM,M17,ON,
04-03-2008,12:58:48 AM,M17,OFF,
04-03-2008,12:59:02 AM,AD1-A,2.82895,
04-03-2008,12:59:05 AM,AD1-A,2.93879,
04-03-2008,12:59:07 AM,M17,ON,
04-03-2008,12:59:08 AM,AD1-A,3.01434,
04-03-2008,12:59:11 AM,AD1-A,3.09442,
04-03-2008,12:59:15 AM,M17,OFF,
04-03-2008,12:59:17 AM,M17,ON,
04-03-2008,12:59:18 AM,AD1-A,3.16497,
